date,store_id,product_id,category,price,purchase_cost,units_sold,stock_on_hand,stock_received,reorder_flag,stockout_flag,holding_cost,revenue,cost,promotion_flag,lead_time,day_of_week,month
2023-09-16,35,99,Clothing,112.1,65.59,6,24,1,0,0,1.8,672.5999999999999,393.54,0,7,5,9
2024-09-15,8,492,Grocery,127.54,73.56,4,10,3,0,0,0.6000000000000001,510.16,294.24,0,7,6,9
2024-09-30,6,230,Toys,72.27,36.2,5,21,7,0,0,1.6,361.34999999999997,181.0,0,7,0,9
2024-06-29,39,463,Health,93.67,57.95,6,22,7,0,0,1.6,562.02,347.70000000000005,1,2,5,6
2023-06-01,43,131,Toys,17.88,10.77,3,18,5,0,0,1.5,53.64,32.31,0,3,3,6
2023-02-09,22,482,Health,45.86,37.43,3,12,8,0,0,0.9,137.57999999999998,112.28999999999999,0,5,3,2
2024-08-01,1,65,Electronics,57.59,31.07,8,22,0,0,0,1.4000000000000001,460.72,248.56,0,6,3,8
2024-09-29,16,333,Health,92.13,54.83,3,8,6,1,0,0.5,276.39,164.49,0,1,6,9
2023-11-10,25,184,Health,68.16,43.85,6,15,6,0,0,0.9,408.96,263.1,1,1,4,11
2023-02-25,29,43,Clothing,71.34,44.11,3,8,9,1,0,0.5,214.02,132.32999999999998,0,3,5,2
2023-12-18,8,186,Clothing,87.74,74.29,4,14,7,0,0,1.0,350.96,297.16,0,3,0,12
2023-08-19,18,79,Toys,189.73,99.71,5,11,3,0,0,0.6000000000000001,948.65,498.54999999999995,0,5,5,8
2023-05-09,1,251,Home Appliances,41.27,21.03,2,6,7,1,0,0.4,82.54,42.06,0,7,1,5
2024-02-28,27,294,Health,59.22,38.24,3,21,1,0,0,1.8,177.66,114.72,0,6,2,2
2023-02-01,35,27,Electronics,20.98,14.81,3,21,7,0,0,1.8,62.94,44.43,1,7,2,2
2024-01-16,23,43,Clothing,51.71,44.11,7,21,8,0,0,1.4000000000000001,361.97,308.77,0,6,1,1
2024-06-02,45,34,Home Appliances,127.77,67.05,6,10,0,0,0,0.4,766.62,402.29999999999995,0,7,6,6
2024-12-16,42,104,Health,41.5,27.83,4,17,8,0,0,1.3,166.0,111.32,0,3,0,12
2024-01-19,43,54,Health,39.36,26.62,6,12,7,0,0,0.6000000000000001,236.16,159.72,1,2,4,1
2023-05-18,38,315,Clothing,113.61,81.44,4,20,5,0,0,1.6,454.44,325.76,0,2,3,5
2023-11-21,1,430,Clothing,25.2,18.28,6,22,6,0,0,1.6,151.2,109.68,0,4,1,11
2024-11-27,1,296,Electronics,129.31,80.8,7,10,6,0,0,0.30000000000000004,905.1700000000001,565.6,0,4,2,11
2023-06-23,48,89,Clothing,19.02,13.26,2,7,8,1,0,0.5,38.04,26.52,0,7,4,6
2024-01-15,10,383,Toys,62.67,39.42,5,13,0,0,0,0.8,313.35,197.10000000000002,0,7,0,1
2024-06-25,23,487,Clothing,22.48,11.84,7,26,3,0,0,1.9000000000000001,157.36,82.88,0,4,1,6
2023-07-06,4,301,Grocery,6.79,5.05,4,10,2,0,0,0.6000000000000001,27.16,20.2,1,3,3,7
2024-01-01,47,479,Health,75.73,55.99,8,17,6,0,0,0.9,605.84,447.92,0,7,0,1
2024-05-27,21,69,Grocery,123.65,80.27,6,20,8,0,0,1.4000000000000001,741.9000000000001,481.62,0,7,0,5
2024-08-26,14,356,Home Appliances,85.73,53.62,2,12,8,0,0,1.0,171.46,107.24,0,7,0,8
2023-06-15,35,262,Home Appliances,89.68,48.05,2,16,1,0,0,1.4000000000000001,179.36,96.1,0,5,3,6
2024-10-12,14,161,Health,91.36,47.25,4,21,4,0,0,1.7000000000000002,365.44,189.0,0,5,5,10
2023-11-05,24,402,Toys,40.48,26.01,4,9,3,1,0,0.5,161.92,104.04,0,6,6,11
2024-04-21,5,31,Electronics,32.47,29.03,6,14,2,0,0,0.8,194.82,174.18,0,5,6,4
2023-10-14,49,151,Toys,32.09,27.95,4,5,5,1,0,0.1,128.36,111.8,0,5,5,10
2024-12-09,42,220,Grocery,29.56,25.79,5,5,5,1,0,0.0,147.79999999999998,128.95,0,1,0,12
2023-11-04,42,287,Health,46.81,33.29,4,14,3,0,0,1.0,187.24,133.16,0,3,5,11
2024-03-12,40,442,Grocery,126.09,91.88,2,10,9,0,0,0.8,252.18,183.76,0,4,1,3
2023-04-28,29,220,Grocery,29.63,25.79,5,17,8,0,0,1.2000000000000002,148.15,128.95,0,5,4,4
2024-09-14,48,202,Electronics,56.55,41.32,5,19,3,0,0,1.4000000000000001,282.75,206.6,0,3,5,9
2023-11-07,9,21,Grocery,36.88,18.71,3,19,8,0,0,1.6,110.64000000000001,56.13,0,1,1,11
2024-05-04,18,450,Grocery,63.97,53.27,9,21,1,0,0,1.2000000000000002,575.73,479.43,0,6,5,5
2024-09-25,44,480,Grocery,30.19,16.81,4,6,5,1,0,0.2,120.76,67.24,0,7,2,9
2023-04-07,46,122,Health,127.14,98.18,5,15,2,0,0,1.0,635.7,490.90000000000003,0,5,4,4
2023-01-21,28,316,Toys,39.61,21.63,7,11,0,0,0,0.4,277.27,151.41,0,5,5,1
2023-10-10,21,466,Electronics,61.82,34.13,8,19,6,0,0,1.1,494.56,273.04,0,2,1,10
2023-03-29,37,131,Toys,15.57,10.77,5,9,6,1,0,0.4,77.85,53.849999999999994,0,6,2,3
2023-02-10,47,39,Home Appliances,58.6,34.25,9,10,3,0,0,0.1,527.4,308.25,1,6,4,2
2024-02-14,28,41,Health,71.28,49.98,6,23,3,0,0,1.7000000000000002,427.68,299.88,0,2,2,2
2024-02-14,32,451,Clothing,14.93,13.13,1,3,4,1,0,0.2,14.93,13.13,0,3,2,2
2023-10-15,11,176,Clothing,153.78,82.94,7,14,5,0,0,0.7000000000000001,1076.46,580.5799999999999,1,7,6,10
2023-01-26,20,208,Grocery,30.71,22.38,9,9,1,1,0,0.0,276.39,201.42,0,6,3,1
2024-09-15,31,120,Toys,56.76,39.63,5,23,2,0,0,1.8,283.8,198.15,0,1,6,9
2023-03-02,48,234,Toys,167.07,97.63,5,14,8,0,0,0.9,835.3499999999999,488.15,0,2,3,3
2024-01-25,44,418,Toys,59.37,34.15,9,12,6,0,0,0.30000000000000004,534.3299999999999,307.34999999999997,0,4,3,1
2023-04-28,27,75,Grocery,132.35,93.69,3,13,8,0,0,1.0,397.04999999999995,281.07,0,6,4,4
2024-07-12,42,173,Clothing,40.09,32.65,4,9,9,1,0,0.5,160.36,130.6,0,7,4,7
2024-11-15,14,188,Toys,60.76,47.66,7,26,2,0,0,1.9000000000000001,425.32,333.62,0,4,4,11
2024-07-09,28,481,Electronics,28.83,15.57,4,7,8,1,0,0.30000000000000004,115.32,62.28,0,1,1,7
2024-04-02,48,102,Electronics,142.0,95.31,4,8,8,1,0,0.4,568.0,381.24,0,5,1,4
2024-10-29,21,87,Grocery,41.92,29.73,1,10,9,0,0,0.9,41.92,29.73,0,1,1,10
2023-01-13,6,55,Electronics,58.13,44.33,8,11,9,0,0,0.30000000000000004,465.04,354.64,0,7,4,1
2023-10-29,2,178,Clothing,88.73,79.38,4,9,7,1,0,0.5,354.92,317.52,0,4,6,10
2023-10-08,8,226,Grocery,111.03,93.83,4,7,8,1,0,0.30000000000000004,444.12,375.32,0,2,6,10
2023-10-03,35,321,Grocery,155.25,99.93,1,5,9,1,0,0.4,155.25,99.93,0,1,1,10
2023-05-21,31,466,Electronics,47.36,34.13,6,8,5,1,0,0.2,284.15999999999997,204.78000000000003,0,6,6,5
2024-06-15,30,297,Grocery,74.73,38.3,3,21,2,0,0,1.8,224.19,114.89999999999999,0,2,5,6
2024-09-13,1,365,Electronics,50.78,41.11,2,18,6,0,0,1.6,101.56,82.22,0,7,4,9
2023-01-21,29,132,Toys,48.21,38.3,9,11,3,0,0,0.2,433.89,344.7,0,1,5,1
2024-04-22,37,276,Toys,71.1,51.88,2,18,8,0,0,1.6,142.2,103.76,0,4,0,4
2024-08-15,41,13,Clothing,60.47,51.47,6,6,7,1,0,0.0,362.82,308.82,0,4,3,8
2024-11-09,12,296,Electronics,141.13,80.8,6,22,6,0,0,1.6,846.78,484.79999999999995,0,1,5,11
2024-04-18,41,8,Toys,96.35,55.26,6,22,7,0,0,1.6,578.0999999999999,331.56,0,4,3,4
2024-08-12,26,280,Toys,148.85,75.31,4,22,8,0,0,1.8,595.4,301.24,0,5,0,8
2023-07-17,27,493,Home Appliances,56.3,34.53,4,5,2,1,0,0.1,225.2,138.12,0,3,0,7
2024-04-14,23,26,Grocery,145.88,84.79,4,19,5,0,0,1.5,583.52,339.16,0,3,6,4
2023-12-01,20,250,Home Appliances,11.58,9.25,2,11,6,0,0,0.9,23.16,18.5,0,4,4,12
2023-10-12,5,464,Health,144.73,96.32,2,8,0,1,0,0.6000000000000001,289.46,192.64,0,4,3,10
2024-02-25,41,358,Electronics,57.4,31.89,6,15,3,0,0,0.9,344.4,191.34,0,3,6,2
2024-05-19,30,11,Grocery,114.44,84.6,3,3,3,1,0,0.0,343.32,253.79999999999998,0,5,6,5
2024-05-31,17,465,Health,109.56,78.15,7,23,4,0,0,1.6,766.9200000000001,547.0500000000001,0,4,4,5
2023-05-12,42,247,Grocery,58.47,41.83,6,24,8,0,0,1.8,350.82,250.98,0,2,4,5
2024-09-07,11,416,Home Appliances,101.84,52.35,3,16,5,0,0,1.3,305.52,157.05,0,1,5,9
2023-07-17,50,337,Health,83.97,47.89,7,15,0,0,0,0.8,587.79,335.23,1,5,0,7
2023-01-06,24,227,Electronics,97.66,54.9,6,21,4,0,0,1.5,585.96,329.4,1,3,4,1
2024-04-12,46,15,Toys,81.41,56.03,5,9,1,1,0,0.4,407.04999999999995,280.15,0,6,4,4
2023-01-02,32,279,Grocery,75.08,52.32,5,21,4,0,0,1.6,375.4,261.6,0,5,0,1
2024-12-03,30,225,Toys,85.06,66.54,9,15,3,0,0,0.6000000000000001,765.54,598.86,0,3,1,12
2024-10-14,42,480,Grocery,19.01,16.81,4,6,8,1,0,0.2,76.04,67.24,0,6,0,10
2023-11-10,29,460,Clothing,93.49,49.43,5,11,2,0,0,0.6000000000000001,467.45,247.15,0,4,4,11
2024-02-10,32,9,Clothing,14.72,8.33,7,24,5,0,0,1.7000000000000002,103.04,58.31,0,2,5,2
2023-05-22,28,474,Toys,54.64,37.16,5,9,8,1,0,0.4,273.2,185.79999999999998,0,1,0,5
2023-07-24,3,338,Toys,9.98,7.31,7,21,0,0,0,1.4000000000000001,69.86,51.169999999999995,0,7,0,7
2023-03-25,19,90,Clothing,84.19,58.96,0,13,8,0,0,1.3,0.0,0.0,0,6,5,3
2023-04-05,10,362,Home Appliances,51.37,27.02,4,23,9,0,0,1.9000000000000001,205.48,108.08,1,4,2,4
2024-05-15,14,167,Clothing,22.15,13.8,9,25,2,0,0,1.6,199.35,124.2,1,3,2,5
2023-11-08,7,86,Clothing,47.96,29.38,4,5,5,1,0,0.1,191.84,117.52,0,7,2,11
2023-01-10,32,432,Home Appliances,26.62,14.61,4,5,8,1,0,0.1,106.48,58.44,0,2,1,1
2023-03-09,36,381,Electronics,113.7,83.35,7,23,5,0,0,1.6,795.9,583.4499999999999,1,4,3,3
2024-05-31,16,48,Toys,87.33,79.18,3,5,5,1,0,0.2,261.99,237.54000000000002,0,4,4,5
2024-09-06,12,394,Grocery,139.17,98.99,0,16,9,0,0,1.6,0.0,0.0,1,4,4,9
2023-09-26,32,343,Toys,143.42,99.87,15,31,2,0,0,1.6,2151.2999999999997,1498.0500000000002,1,2,1,9
2023-05-16,29,296,Electronics,109.95,80.8,6,20,5,0,0,1.4000000000000001,659.7,484.79999999999995,0,1,1,5
2024-03-05,28,350,Electronics,83.64,61.15,5,14,3,0,0,0.9,418.2,305.75,0,5,1,3
2024-06-28,9,232,Grocery,161.95,99.55,4,23,1,0,0,1.9000000000000001,647.8,398.2,0,4,4,6
2024-07-25,41,412,Electronics,27.97,21.97,7,9,8,1,0,0.2,195.79,153.79,0,7,3,7
2024-11-09,26,111,Grocery,12.44,6.39,6,20,8,0,0,1.4000000000000001,74.64,38.339999999999996,0,3,5,11
2023-11-18,14,167,Clothing,18.08,13.8,4,8,8,1,0,0.4,72.32,55.2,1,7,5,11
2023-01-27,7,487,Clothing,18.66,11.84,3,13,9,0,0,1.0,55.980000000000004,35.519999999999996,0,4,4,1
2024-10-16,5,360,Grocery,159.1,96.18,5,9,9,1,0,0.4,795.5,480.90000000000003,0,6,2,10
2023-03-29,16,36,Toys,110.12,59.79,2,5,9,1,0,0.30000000000000004,220.24,119.58,0,5,2,3
2024-05-07,18,94,Home Appliances,90.05,63.95,4,17,1,0,0,1.3,360.2,255.8,0,3,1,5
2024-10-31,9,316,Toys,29.72,21.63,4,10,4,0,0,0.6000000000000001,118.88,86.52,0,1,3,10
2024-12-28,19,381,Electronics,131.18,83.35,6,20,9,0,0,1.4000000000000001,787.08,500.09999999999997,0,7,5,12
2024-07-18,29,367,Electronics,146.69,85.62,9,21,1,0,0,1.2000000000000002,1320.21,770.58,0,2,3,7
2024-09-21,30,306,Toys,64.12,47.76,5,24,9,0,0,1.9000000000000001,320.6,238.79999999999998,0,1,5,9
2024-04-14,49,167,Clothing,26.79,13.8,3,21,3,0,0,1.8,80.37,41.400000000000006,0,1,6,4
2024-03-27,36,337,Health,94.02,47.89,11,15,7,0,0,0.4,1034.22,526.79,0,4,2,3
2024-04-08,17,172,Home Appliances,153.78,87.41,6,8,7,1,0,0.2,922.6800000000001,524.46,0,7,0,4
2024-10-01,23,308,Health,38.48,25.36,5,16,9,0,0,1.1,192.39999999999998,126.8,0,1,1,10
2024-03-26,16,156,Toys,108.86,80.37,2,6,8,1,0,0.4,217.72,160.74,0,2,1,3
2024-07-26,6,405,Home Appliances,166.34,86.73,7,13,9,0,0,0.6000000000000001,1164.38,607.11,0,1,4,7
2024-02-27,16,231,Electronics,68.64,39.44,7,24,3,0,0,1.7000000000000002,480.48,276.08,0,2,1,2
2024-11-21,34,214,Health,73.42,65.19,9,18,8,0,0,0.9,660.78,586.71,0,2,3,11
2024-01-27,31,163,Grocery,150.05,78.4,5,5,5,1,0,0.0,750.25,392.0,0,1,5,1
2024-08-03,10,48,Toys,118.27,79.18,6,23,2,0,0,1.7000000000000002,709.62,475.08000000000004,0,2,5,8
2024-08-27,24,451,Clothing,25.87,13.13,6,16,4,0,0,1.0,155.22,78.78,0,5,1,8
2023-03-08,30,176,Clothing,126.28,82.94,4,18,3,0,0,1.4000000000000001,505.12,331.76,0,7,2,3
2024-10-21,37,307,Toys,68.99,55.21,5,24,9,0,0,1.9000000000000001,344.95,276.05,0,2,0,10
2023-02-13,20,246,Clothing,127.95,68.32,3,21,0,0,0,1.8,383.85,204.95999999999998,0,2,0,2
2023-10-03,12,483,Electronics,29.45,24.13,5,9,5,1,0,0.4,147.25,120.64999999999999,0,6,1,10
2024-05-30,12,444,Health,125.53,85.75,9,15,7,0,0,0.6000000000000001,1129.77,771.75,1,4,3,5
2024-07-21,30,55,Electronics,70.67,44.33,5,12,4,0,0,0.7000000000000001,353.35,221.64999999999998,0,5,6,7
2023-06-11,46,133,Grocery,72.18,40.62,6,18,5,0,0,1.2000000000000002,433.08000000000004,243.71999999999997,0,6,6,6
2023-05-24,39,474,Toys,51.17,37.16,3,16,8,0,0,1.3,153.51,111.47999999999999,0,7,2,5
2024-07-03,6,336,Clothing,81.07,40.86,4,19,9,0,0,1.5,324.28,163.44,0,6,2,7
2024-04-16,34,138,Toys,98.13,53.36,5,20,8,0,0,1.5,490.65,266.8,0,6,1,4
2024-02-04,29,264,Electronics,175.71,90.25,2,18,3,0,0,1.6,351.42,180.5,0,1,6,2
2024-07-01,32,223,Clothing,179.69,98.87,4,20,6,0,0,1.6,718.76,395.48,0,4,0,7
2023-08-01,28,491,Grocery,124.23,69.73,7,8,3,1,0,0.1,869.61,488.11,0,5,1,8
2023-10-09,36,67,Grocery,99.15,89.16,1,3,7,1,0,0.2,99.15,89.16,0,7,0,10
2024-06-30,32,191,Toys,110.17,55.48,12,20,9,0,0,0.8,1322.04,665.76,1,4,6,6
2023-05-06,48,427,Home Appliances,155.98,86.08,6,23,3,0,0,1.7000000000000002,935.8799999999999,516.48,0,1,5,5
2023-08-23,36,412,Electronics,27.27,21.97,5,23,0,0,0,1.8,136.35,109.85,0,6,2,8
2023-06-22,19,260,Health,77.57,38.86,3,17,3,0,0,1.4000000000000001,232.70999999999998,116.58,0,3,3,6
2023-06-18,42,76,Electronics,145.88,79.89,8,12,6,0,0,0.4,1167.04,639.12,0,5,6,6
2023-07-20,48,85,Grocery,53.86,45.79,6,8,0,1,0,0.2,323.15999999999997,274.74,0,3,3,7
2023-11-18,14,135,Grocery,123.05,78.86,7,19,3,0,0,1.2000000000000002,861.35,552.02,1,4,5,11
2024-05-25,15,118,Health,56.31,44.24,4,15,4,0,0,1.1,225.24,176.96,0,2,5,5
2024-11-23,13,44,Clothing,10.67,8.44,6,6,3,1,0,0.0,64.02,50.64,0,2,5,11
2023-09-26,21,283,Health,40.58,21.24,4,15,9,0,0,1.1,162.32,84.96,0,4,1,9
2023-02-18,21,443,Grocery,80.48,40.43,5,15,8,0,0,1.0,402.40000000000003,202.15,0,6,5,2
2024-11-07,40,140,Health,96.48,69.79,4,22,7,0,0,1.8,385.92,279.16,0,5,3,11
2024-03-06,34,245,Toys,68.65,35.12,8,16,5,0,0,0.8,549.2,280.96,0,5,2,3
2024-09-24,6,211,Home Appliances,156.41,85.04,6,11,3,0,0,0.5,938.46,510.24,0,4,1,9
2023-03-13,22,496,Health,11.93,7.48,2,6,4,1,0,0.4,23.86,14.96,0,1,0,3
2023-05-21,30,349,Toys,182.78,97.94,3,8,7,1,0,0.5,548.34,293.82,1,7,6,5
2023-06-19,47,104,Health,32.03,27.83,3,6,7,1,0,0.30000000000000004,96.09,83.49,0,2,0,6
2023-05-25,31,340,Toys,126.28,91.35,5,22,2,0,0,1.7000000000000002,631.4,456.75,0,6,3,5
2024-12-27,36,155,Clothing,34.23,22.8,6,8,2,1,0,0.2,205.38,136.8,0,2,4,12
2023-08-27,50,239,Electronics,140.31,85.34,5,7,7,1,0,0.2,701.55,426.70000000000005,0,6,6,8
2023-05-27,34,207,Grocery,23.88,18.9,3,15,9,0,0,1.2000000000000002,71.64,56.699999999999996,1,6,5,5
2024-05-14,13,326,Health,130.68,83.51,4,8,2,1,0,0.4,522.72,334.04,0,4,1,5
2023-09-09,9,366,Electronics,34.73,26.23,6,11,1,0,0,0.5,208.38,157.38,0,6,5,9
2024-01-31,41,125,Toys,59.62,42.18,3,3,6,1,0,0.0,178.85999999999999,126.53999999999999,0,4,2,1
2024-09-12,9,156,Toys,104.68,80.37,3,12,0,0,0,0.9,314.04,241.11,0,3,3,9
2023-02-28,44,454,Toys,138.64,70.17,9,27,6,0,0,1.8,1247.7599999999998,631.53,0,6,1,2
2023-05-15,30,393,Health,60.99,36.5,6,20,7,0,0,1.4000000000000001,365.94,219.0,0,4,0,5
2023-03-04,37,358,Electronics,63.11,31.89,3,12,1,0,0,0.9,189.32999999999998,95.67,0,4,5,3
2023-09-03,33,343,Toys,178.61,99.87,8,18,2,0,0,1.0,1428.88,798.96,0,6,6,9
2024-02-14,34,300,Health,85.93,75.79,2,11,8,0,0,0.9,171.86,151.58,0,3,2,2
2023-06-16,40,458,Clothing,57.69,41.66,3,7,2,1,0,0.4,173.07,124.97999999999999,0,3,4,6
2023-11-03,37,211,Home Appliances,133.02,85.04,7,21,5,0,0,1.4000000000000001,931.1400000000001,595.2800000000001,0,5,4,11
2024-10-20,6,346,Toys,62.12,45.82,4,11,4,0,0,0.7000000000000001,248.48,183.28,0,3,6,10
2023-12-23,29,29,Health,83.08,57.16,4,12,0,0,0,0.8,332.32,228.64,0,5,5,12
2024-12-25,27,325,Electronics,37.07,26.41,9,14,7,0,0,0.5,333.63,237.69,0,5,2,12
2024-11-05,12,439,Clothing,67.63,43.54,1,1,4,1,0,0.0,67.63,43.54,0,7,1,11
2024-05-15,12,425,Health,10.33,5.52,5,23,1,0,0,1.8,51.65,27.599999999999998,0,4,2,5
2024-03-26,5,316,Toys,37.28,21.63,1,19,1,0,0,1.8,37.28,21.63,0,4,1,3
2023-10-16,15,104,Health,49.69,27.83,4,4,9,1,0,0.0,198.76,111.32,0,2,0,10
2024-11-07,20,182,Electronics,104.39,87.03,4,23,7,0,0,1.9000000000000001,417.56,348.12,0,1,3,11
2023-05-24,12,71,Toys,35.53,18.54,5,13,1,0,0,0.8,177.65,92.69999999999999,0,1,2,5
2024-08-17,50,264,Electronics,109.13,90.25,10,26,4,0,0,1.6,1091.3,902.5,1,7,5,8
2023-06-06,39,190,Toys,60.96,36.8,3,3,3,1,0,0.0,182.88,110.39999999999999,0,3,1,6
2023-10-17,9,304,Electronics,130.39,68.3,10,11,9,0,0,0.1,1303.8999999999999,683.0,0,1,1,10
2023-08-17,14,353,Health,98.08,49.04,5,19,2,0,0,1.4000000000000001,490.4,245.2,0,3,3,8
2023-09-28,3,69,Grocery,124.6,80.27,7,20,2,0,0,1.3,872.1999999999999,561.89,1,4,3,9
2023-12-03,21,385,Clothing,60.89,39.01,3,13,7,0,0,1.0,182.67000000000002,117.03,0,5,6,12
2023-03-20,2,475,Home Appliances,104.34,79.52,10,28,8,0,0,1.8,1043.4,795.1999999999999,1,7,0,3
2024-11-09,5,146,Grocery,159.75,80.79,4,16,3,0,0,1.2000000000000002,639.0,323.16,1,1,5,11
2023-08-05,44,422,Electronics,23.07,15.93,5,23,8,0,0,1.8,115.35,79.65,0,4,5,8
2023-12-04,50,275,Clothing,78.4,59.97,4,5,3,1,0,0.1,313.6,239.88,0,5,0,12
2024-11-23,10,145,Toys,150.07,78.27,3,16,2,0,0,1.3,450.21,234.81,0,6,5,11
2024-07-15,2,97,Grocery,152.05,85.02,2,2,8,1,0,0.0,304.1,170.04,0,3,0,7
2023-05-05,40,178,Clothing,120.23,79.38,5,6,9,1,0,0.1,601.15,396.9,0,1,4,5
2024-02-08,8,51,Clothing,101.06,52.33,7,21,4,0,0,1.4000000000000001,707.4200000000001,366.31,0,6,3,2
2023-02-07,11,404,Grocery,59.02,49.06,7,26,2,0,0,1.9000000000000001,413.14000000000004,343.42,1,5,1,2
2023-08-19,9,465,Health,92.1,78.15,4,17,0,0,0,1.3,368.4,312.6,1,4,5,8
2023-08-23,30,453,Electronics,49.18,44.36,6,16,3,0,0,1.0,295.08,266.15999999999997,0,6,2,8
2023-05-30,34,74,Clothing,20.66,10.83,6,9,1,1,0,0.30000000000000004,123.96000000000001,64.98,0,2,1,5
2023-11-02,48,447,Health,95.61,49.92,4,11,3,0,0,0.7000000000000001,382.44,199.68,1,3,3,11
2023-09-09,5,195,Electronics,146.81,98.71,6,23,8,0,0,1.7000000000000002,880.86,592.26,1,5,5,9
2024-03-20,19,359,Grocery,95.63,76.42,6,11,4,0,0,0.5,573.78,458.52,0,4,2,3
2024-07-22,45,491,Grocery,86.63,69.73,5,19,2,0,0,1.4000000000000001,433.15,348.65000000000003,0,3,0,7
2023-05-23,21,403,Health,105.54,55.34,6,17,9,0,0,1.1,633.24,332.04,0,6,1,5
2023-10-29,20,478,Grocery,42.71,23.06,5,23,0,0,0,1.8,213.55,115.3,0,1,6,10
2023-05-27,31,474,Toys,47.06,37.16,7,18,7,0,0,1.1,329.42,260.12,0,6,5,5
2023-06-28,12,356,Home Appliances,77.42,53.62,3,15,8,0,0,1.2000000000000002,232.26,160.85999999999999,0,5,2,6
2023-02-19,27,383,Toys,56.84,39.42,7,16,6,0,0,0.9,397.88,275.94,1,2,6,2
2024-04-08,44,137,Clothing,72.82,38.73,5,15,9,0,0,1.0,364.09999999999997,193.64999999999998,0,2,0,4
2024-02-03,24,458,Clothing,78.24,41.66,1,6,8,1,0,0.5,78.24,41.66,1,5,5,2
2023-01-31,32,268,Grocery,132.97,80.15,6,18,0,0,0,1.2000000000000002,797.8199999999999,480.90000000000003,0,5,1,1
2023-01-09,4,220,Grocery,34.77,25.79,8,13,0,0,0,0.5,278.16,206.32,0,1,0,1
2023-11-18,41,474,Toys,70.92,37.16,6,18,2,0,0,1.2000000000000002,425.52,222.95999999999998,0,1,5,11
2024-07-10,48,481,Electronics,22.57,15.57,4,9,2,1,0,0.5,90.28,62.28,1,7,2,7
2023-10-04,49,346,Toys,71.69,45.82,0,14,7,0,0,1.4000000000000001,0.0,0.0,0,4,2,10
2024-12-30,30,299,Electronics,88.23,44.12,4,12,4,0,0,0.8,352.92,176.48,0,4,0,12
2023-04-29,18,89,Clothing,21.3,13.26,8,18,2,0,0,1.0,170.4,106.08,0,1,5,4
2023-02-26,32,438,Clothing,38.63,34.16,5,22,8,0,0,1.7000000000000002,193.15,170.79999999999998,0,4,6,2
2023-11-04,23,343,Toys,192.52,99.87,10,15,6,0,0,0.5,1925.2,998.7,0,1,5,11
2024-10-31,20,356,Home Appliances,88.91,53.62,12,22,3,0,0,1.0,1066.92,643.4399999999999,0,4,3,10
2024-01-04,41,76,Electronics,128.07,79.89,4,17,9,0,0,1.3,512.28,319.56,0,5,3,1
2024-04-21,42,324,Toys,27.65,15.85,11,27,3,0,0,1.6,304.15,174.35,0,1,6,4
2024-02-01,46,472,Grocery,136.07,73.48,7,7,2,1,0,0.0,952.49,514.36,0,1,3,2
2023-11-01,22,18,Clothing,118.17,85.64,5,11,7,0,0,0.6000000000000001,590.85,428.2,0,2,2,11
2024-09-15,50,52,Home Appliances,173.04,89.26,4,12,6,0,0,0.8,692.16,357.04,0,5,6,9
2024-09-02,42,129,Toys,71.11,53.28,7,9,0,1,0,0.2,497.77,372.96000000000004,1,4,0,9
2023-04-23,43,85,Grocery,55.57,45.79,5,19,2,0,0,1.4000000000000001,277.85,228.95,0,1,6,4
2024-08-26,43,331,Health,59.02,41.84,11,15,9,0,0,0.4,649.22,460.24,0,3,0,8
2024-07-26,14,69,Grocery,159.01,80.27,9,11,7,0,0,0.2,1431.09,722.43,1,6,4,7
2023-06-03,23,129,Toys,68.1,53.28,7,22,1,0,0,1.5,476.69999999999993,372.96000000000004,0,7,5,6
2023-10-28,16,93,Home Appliances,76.5,63.94,7,23,7,0,0,1.6,535.5,447.58,1,6,5,10
2023-06-25,9,52,Home Appliances,150.41,89.26,4,23,1,0,0,1.9000000000000001,601.64,357.04,1,6,6,6
2023-06-09,21,168,Health,34.37,23.4,9,12,4,0,0,0.30000000000000004,309.33,210.6,0,5,4,6
2023-11-01,22,183,Home Appliances,48.08,35.84,1,8,3,1,0,0.7000000000000001,48.08,35.84,0,4,2,11
2024-09-07,24,69,Grocery,108.78,80.27,7,18,0,0,0,1.1,761.46,561.89,0,6,5,9
2023-03-16,24,128,Electronics,116.13,59.27,5,19,0,0,0,1.4000000000000001,580.65,296.35,0,6,3,3
2024-04-24,47,128,Electronics,88.7,59.27,5,11,3,0,0,0.6000000000000001,443.5,296.35,0,6,2,4
2023-02-06,48,451,Clothing,22.6,13.13,6,13,4,0,0,0.7000000000000001,135.60000000000002,78.78,1,1,0,2
2023-11-10,46,445,Grocery,52.05,28.27,7,12,6,0,0,0.5,364.34999999999997,197.89,0,3,4,11
2024-10-04,26,375,Grocery,16.87,8.77,5,9,6,1,0,0.4,84.35000000000001,43.849999999999994,0,6,4,10
2023-11-24,41,68,Toys,54.75,40.03,8,21,5,0,0,1.3,438.0,320.24,0,3,4,11
2023-09-26,43,1,Electronics,35.15,24.94,3,4,2,1,0,0.1,105.44999999999999,74.82000000000001,0,5,1,9
2023-02-06,11,242,Health,76.28,56.56,6,17,1,0,0,1.1,457.68,339.36,0,1,0,2
2023-12-04,49,121,Electronics,89.03,61.23,6,23,8,0,0,1.7000000000000002,534.1800000000001,367.38,0,3,0,12
